"FK_YEAR","FK_PROJECT_CODE","EVENT_ID","PK_CATCH_COMP_ID","SPECIES_CODE","SAMPLE_WT_KG","COUNT","SAMPLE_TYPE"
"2005","T05","2005T05015",10911.000000,"133",1.000000,2,"1"
"2005","T05","2005T05015",10912.000000,"121",26.000000,19,"1"
"2005","T05","2005T05015",10913.000000,"126",8.000000,32,"1"
"2005","T05","2005T05015",10914.000000,"122",2.000000,5,"1"
"2005","T05","2005T05015",10915.000000,"123",2.000000,11,"1"
"2005","T05","2005T05015",10916.000000,"129",16.000000,8,"1"
"2005","T05","2005T05015",10917.000000,"127",10.000000,49,"1"
"2005","T05","2005T05015",10918.000000,"250",0.100000,3,"1"
"2005","T05","2005T05015",10919.000000,"160",1.200000,3,"1"
"2005","T05","2005T05015",10920.000000,"219",0.500000,7,"1"
"2005","T05","2005T05015",10921.000000,"511",0.150000,1,"1"
"2005","T05","2005T05015",10922.000000,"132",2.000000,2,"1"
"2005","T05","2005T05015",10923.000000,"66502",0.060000,3,"1"
"2005","T05","2005T05015",10924.000000,"85200",0.900000,1,"1"
"2005","T05","2005T05015",10925.000000,"42000",0.200000,8,"1"
"2005","T05","2005T05015",10926.000000,"72740",0.200000,1,"1"
"2005","T05","2005T05015",10927.000000,"72500",1.000000,17,"1"
"2005","T05","2005T05015",10928.000000,"890",1.000000,14,"1"
"2005","T05","2005T05015",10929.000000,"75285",0.090000,2,"1"
"2005","T05","2005T05015",10930.000000,"812",0.500000,1,"1"
"2006","T05","2006T05011",11386.000000,"121",20.000000,28,"2"
"2006","T05","2006T05011",11387.000000,"126",0.100000,1,"2"
"2006","T05","2006T05011",11388.000000,"122",4.600000,61,"2"
"2006","T05","2006T05011",11389.000000,"123",0.150000,3,"2"
"2006","T05","2006T05011",11390.000000,"127",0.400000,1,"2"
"2006","T05","2006T05011",11391.000000,"129",1.500000,1,"2"
"2006","T05","2006T05011",11392.000000,"219",0.020000,1,"2"
"2006","T05","2006T05011",11393.000000,"511",0.050000,1,"2"
"2006","T05","2006T05011",11394.000000,"42000",0.200000,32,"2"
"2006","T05","2006T05011",11395.000000,"21350",0.020000,1,"2"
"2006","T05","2006T05011",11396.000000,"72740",0.050000,1,"2"
"2006","T05","2006T05011",11397.000000,"74065",0.050000,1,"2"
"2006","T05","2006T05011",11398.000000,"21375",0.250000,1,"2"
"2006","T05","2006T05011",11399.000000,"218",0.050000,2,"2"
"2006","T05","2006T05011",11400.000000,"20040",0.020000,1,"2"
"2006","T05","2006T05011",11401.000000,"66502",0.020000,4,"2"
"2006","T05","2006T05011",11402.000000,"85200",2.100000,7,"2"
"2006","T05","2006T05011",11403.000000,"893",0.100000,3,"2"
"2006","T05","2006T05011",11404.000000,"80000",0.200000,5,"2"
"2006","T05","2006T05011",11405.000000,"72500",0.400000,7,"2"
"2006","T05","2006T05011",11406.000000,"890",1.600000,29,"2"
"2006","T05","2006T05011",11407.000000,"69010",2.500000,51,"2"
"2006","T05","2006T05011",11408.000000,"68578",0.050000,1,"2"
"2006","T05","2006T05011",11409.000000,"98000",0.050000,1,"2"
"2000","T05","2000T05015",8072.000000,"850",8.164662,24,"1"
"2000","T05","2000T05015",8073.000000,"121",76.203518,79,"2"
"1999","T05","1999T05009",7451.000000,"75285",0.004000,1,"2"
"1999","T05","1999T05009",7452.000000,"72500",0.300000,6,"2"
"1999","T05","1999T05009",7453.000000,"890",0.650000,10,"2"
"1999","T05","1999T05009",7454.000000,"72751",0.010000,2,"2"
"1999","T05","1999T05010",7455.000000,"110",0.907184,4,"1"
"1999","T05","1999T05010",7456.000000,"200",42.637682,21,"1"
"1999","T05","1999T05010",7457.000000,"702",90.718474,10,"1"
"1999","T05","1999T05010",7458.000000,"691",17.236510,3,"1"
"1999","T05","1999T05010",7459.000000,"R400",2.721554,1,"1"
"1999","T05","1999T05010",7460.000000,"121",16.329325,32,"2"
"1999","T05","1999T05010",7461.000000,"133",1.700000,2,"2"
"1999","T05","1999T05010",7462.000000,"122",3.628738,9,"2"
"1999","T05","1999T05010",7463.000000,"129",0.907184,2,"2"
"1999","T05","1999T05010",7464.000000,"123",5.443108,26,"2"
"1999","T05","1999T05010",7465.000000,"43000",4.535923,10,"2"
"1999","T05","1999T05010",7466.000000,"126",16.329325,99,"2"
"1999","T05","1999T05010",7467.000000,"893",0.600000,4,"2"
"1999","T05","1999T05010",7468.000000,"125",1.700000,21,"2"
"1999","T05","1999T05010",7469.000000,"24180",0.100000,1,"2"
"1999","T05","1999T05010",7470.000000,"002",544.310844,,"1"
"1999","T05","1999T05010",7471.000000,"001",1.300000,,"2"
"2000","T05","2000T05022",7472.000000,"931",0.150000,1,"1"
"2000","T05","2000T05022",7473.000000,"850",3.628738,10,"1"
"2000","T05","2000T05022",7474.000000,"121",27.215542,21,"2"
"2000","T05","2000T05022",7475.000000,"126",22.679618,108,"2"
"2000","T05","2000T05022",7476.000000,"122",0.880000,7,"2"
"2000","T05","2000T05022",7477.000000,"125",0.650000,11,"2"
"2000","T05","2000T05022",7478.000000,"123",0.907184,7,"2"
"2000","T05","2000T05022",7479.000000,"129",1.050000,1,"2"
"2006","T05","2006T05018",11507.000000,"931",2.160256,9,"1"
"2006","T05","2006T05018",11508.000000,"121",0.750000,3,"1"
"2006","T05","2006T05018",11509.000000,"126",8.000000,31,"1"
"2006","T05","2006T05018",11510.000000,"122",0.700000,1,"1"
"2006","T05","2006T05018",11511.000000,"129",2.000000,1,"1"
"2006","T05","2006T05018",11512.000000,"206",0.250000,2,"1"
"2006","T05","2006T05018",11513.000000,"511",0.150000,1,"1"
"2000","T05","2000T05021",8440.000000,"001",0.150000,,"2"
"2000","T05","2000T05022",8441.000000,"200",38.101759,24,"1"
"2000","T05","2000T05022",8442.000000,"110",10.886216,4,"1"
"2000","T05","2000T05022",8443.000000,"270",0.370000,11,"1"
"2006","T05","2006T05018",11506.000000,"931",0.480056,2,"1"
"2004","T05","2004T05012",10445.000000,"129",1.200000,1,"2"
"2004","T05","2004T05021",10610.000000,"42000",0.070000,1,"1"
"2004","T05","2004T05021",10611.000000,"69010",0.140000,2,"1"
"2004","T05","2004T05021",10612.000000,"893",0.200000,3,"1"
"2004","T05","2004T05021",10613.000000,"83000",0.015000,4,"1"
"2004","T05","2004T05021",10614.000000,"002",0.160000,,"1"
"2004","T05","2004T05022",10615.000000,"200",81.646626,24,"1"
"2004","T05","2004T05022",10616.000000,"702",39.008943,1,"1"
"2004","T05","2004T05022",10617.000000,"691",26.308357,9,"1"
"2004","T05","2004T05022",10618.000000,"931",3.628738,14,"1"
"2004","T05","2004T05022",10619.000000,"850",2.721554,7,"1"
"2004","T05","2004T05022",10620.000000,"121",0.160000,8,"2"
"2004","T05","2004T05022",10621.000000,"126",59.874192,467,"2"
"2004","T05","2004T05022",10622.000000,"125",0.560000,1,"2"
"2004","T05","2004T05022",10623.000000,"129",2.721554,2,"2"
"2004","T05","2004T05022",10624.000000,"160",0.050000,1,"2"
"2004","T05","2004T05022",10625.000000,"43000",4.535923,4,"2"
"2004","T05","2004T05022",10626.000000,"42000",0.420000,4,"2"
"2004","T05","2004T05022",10627.000000,"72500",0.120000,2,"2"
"2006","T05","2006T05004",9095.000000,"69010",2.200000,69,"2"
"2006","T05","2006T05015",11425.000000,"110",30.000000,29,"1"
"2006","T05","2006T05015",11426.000000,"270",1.550000,26,"1"
"2006","T05","2006T05015",11427.000000,"702",10.200000,2,"1"
"2004","T05","2004T05015",11119.000000,"931",0.500000,2,"1"
"2002","T05","2002T05006",9529.000000,"110",38.101759,16,"1"
"2002","T05","2002T05006",9530.000000,"270",14.514955,13,"1"
"2002","T05","2002T05006",9531.000000,"710",17.236510,9,"1"
"2002","T05","2002T05006",9532.000000,"701",21.772433,2,"1"
"2002","T05","2002T05006",9533.000000,"R405",82.553811,38,"1"
"2006","T05","2006T05018",11514.000000,"71500",0.050000,2,"1"
"2006","T05","2006T05018",11515.000000,"66502",0.010000,1,"1"
"2006","T05","2006T05018",11516.000000,"001",0.500000,,"1"
"2006","T05","2006T05018",11517.000000,"43000",0.400000,1,"1"
"2006","T05","2006T05018",11518.000000,"83000",0.010000,1,"1"
"2006","T05","2006T05018",11519.000000,"82730",0.050000,1,"1"
"2006","T05","2006T05018",11520.000000,"80000",0.500000,1,"1"
"2006","T05","2006T05018",11521.000000,"72500",0.150000,1,"1"
"2006","T05","2006T05018",11522.000000,"69010",0.500000,9,"1"
"2006","T05","2006T05018",11523.000000,"42000",0.100000,1,"1"
"2006","T05","2006T05018",11524.000000,"71525",0.050000,1,"1"
"2006","T05","2006T05019",11525.000000,"200",6.000000,5,"1"
"2006","T05","2006T05019",11526.000000,"270",0.300000,3,"1"
"2006","T05","2006T05019",11527.000000,"931",0.020000,1,"1"
"2006","T05","2006T05019",11528.000000,"931",0.050000,2,"1"
"2000","T05","2000T05007",8197.000000,"691",9.979032,3,"1"
"2000","T05","2000T05007",8198.000000,"931",0.907184,3,"1"
"2000","T05","2000T05007",8199.000000,"850",2.721554,9,"1"
"2000","T05","2000T05007",8200.000000,"121",48.987975,44,"2"
"2000","T05","2000T05007",8201.000000,"126",10.886216,32,"2"
"2000","T05","2000T05007",8202.000000,"122",1.814369,4,"2"
"2000","T05","2000T05007",8203.000000,"82730",0.040000,1,"2"
"2000","T05","2000T05007",8204.000000,"72500",0.010000,1,"2"
"2006","T05","2006T05015",11428.000000,"R435",19.000000,9,"1"
"2006","T05","2006T05015",11429.000000,"691",24.000000,8,"1"
"2006","T05","2006T05015",11430.000000,"704",1.000000,1,"1"
"2006","T05","2006T05015",11431.000000,"931",6.000000,59,"1"
"2006","T05","2006T05015",11432.000000,"931",4.000000,77,"1"
"2006","T05","2006T05015",11433.000000,"921",1.400000,1,"1"
"2006","T05","2006T05015",11434.000000,"850",9.700000,27,"1"
"2006","T05","2006T05015",11435.000000,"910",1.250000,3,"1"
"2006","T05","2006T05015",11436.000000,"121",17.000000,8,"2"
"2006","T05","2006T05015",11437.000000,"126",22.000000,85,"2"
"2006","T05","2006T05015",11438.000000,"122",1.200000,12,"2"
"2006","T05","2006T05015",11439.000000,"125",0.060000,2,"2"
"2006","T05","2006T05015",11440.000000,"127",0.950000,4,"2"
"1996","T05","1996T05017",11055.000000,"42000",,,"6"
"1998","T05","1998T05011",11056.000000,"002",1.550000,,"2"
"1999","T05","1999T05016",11057.000000,"200",0.698532,3,"1"
"2000","T05","2000T05022",8444.000000,"R405",16.329325,7,"1"
"2000","T05","2000T05022",8445.000000,"691",4.535923,1,"1"
"2000","T05","2000T05022",8446.000000,"42000",0.060000,2,"2"
"2000","T05","2000T05022",8447.000000,"002",0.260000,,"2"
"2000","T05","2000T05023",8448.000000,"200",58.967008,22,"1"
"2000","T05","2000T05023",8449.000000,"110",11.793401,4,"1"
"2001","T05","2001T05013",9117.000000,"200",15.422140,6,"1"
"2006","T05","2006T05019",11529.000000,"850",1.136700,3,"1"
"2006","T05","2006T05019",11530.000000,"121",6.000000,16,"1"
"2006","T05","2006T05019",11531.000000,"126",30.000000,133,"1"
"2006","T05","2006T05019",11532.000000,"126",34.000000,202,"1"
"2006","T05","2006T05019",11533.000000,"123",2.000000,15,"1"
"2006","T05","2006T05019",11534.000000,"250",0.100000,2,"1"
"2006","T05","2006T05019",11535.000000,"250",0.100000,2,"1"
"2000","T05","2000T05021",8438.000000,"80000",0.100000,3,"2"
"2000","T05","2000T05021",8439.000000,"002",0.100000,,"2"
"2002","T05","2002T05006",9534.000000,"931",0.040000,4,"1"
"2002","T05","2002T05006",9535.000000,"121",41.730498,22,"2"
"2002","T05","2002T05006",9536.000000,"124",8.164662,9,"2"
"2002","T05","2002T05006",9537.000000,"122",12.700586,29,"2"
"2002","T05","2002T05006",9538.000000,"125",0.907184,3,"2"
"2002","T05","2002T05006",9539.000000,"160",0.960000,2,"2"
"2002","T05","2002T05006",9540.000000,"219",0.090000,1,"2"
"2002","T05","2002T05006",9541.000000,"511",0.650000,10,"2"
"2002","T05","2002T05006",9542.000000,"961",0.110000,20,"2"
"2002","T05","2002T05006",9543.000000,"80910",0.090000,3,"2"
"2002","T05","2002T05006",9544.000000,"72500",0.450000,5,"2"
"2002","T05","2002T05006",9545.000000,"890",0.320000,3,"2"
"2002","T05","2002T05006",9546.000000,"81360",0.860000,1,"2"
"2002","T05","2002T05006",9547.000000,"80000",0.450000,,"2"
"2002","T05","2002T05006",9548.000000,"83000",0.410000,3,"2"
"2002","T05","2002T05006",9549.000000,"69010",0.540000,10,"2"
"2002","T05","2002T05006",9550.000000,"71001",0.230000,,"2"
"2002","T05","2002T05006",9551.000000,"893",0.340000,1,"2"
"2004","T05","2004T05001",10187.000000,"200",53.523899,65,"1"
"2004","T05","2004T05001",10188.000000,"691",23.586803,9,"1"
"2004","T05","2004T05001",10189.000000,"921",7.257477,1,"1"
"2004","T05","2004T05001",10190.000000,"121",0.250000,5,"2"
"2004","T05","2004T05001",10191.000000,"123",41.730498,152,"2"
"2004","T05","2004T05001",10192.000000,"127",0.150000,1,"2"
"2004","T05","2004T05001",10193.000000,"160",1.814369,6,"2"
"2004","T05","2004T05001",10194.000000,"20720",3.628738,20,"2"
"2004","T05","2004T05001",10195.000000,"85201",2.721554,6,"2"
"2004","T05","2004T05001",10196.000000,"83020",2.721554,14,"2"
"2004","T05","2004T05001",10197.000000,"71500",0.130000,3,"2"
"2004","T05","2004T05001",10198.000000,"72500",0.400000,8,"2"
"2004","T05","2004T05001",10199.000000,"890",0.900000,27,"2"
"2004","T05","2004T05001",10200.000000,"68578",0.020000,1,"2"
"2004","T05","2004T05001",10201.000000,"80000",8.164662,41,"2"
"2004","T05","2004T05001",10202.000000,"69010",1.900000,66,"2"
"2004","T05","2004T05001",10203.000000,"68040",0.005000,1,"2"
"2004","T05","2004T05001",10204.000000,"74106",1.800000,82,"2"
"2004","T05","2004T05001",10205.000000,"71770",0.400000,7,"2"
"2004","T05","2004T05001",10206.000000,"893",0.050000,6,"2"
"2006","T05","2006T05017",11482.000000,"270",0.500000,4,"1"
"2006","T05","2006T05017",11483.000000,"702",2.040000,2,"1"
"2006","T05","2006T05017",11484.000000,"R435",2.900000,1,"1"
"2006","T05","2006T05017",11485.000000,"931",0.500000,7,"1"
"2006","T05","2006T05017",11486.000000,"931",0.200000,11,"1"
"2006","T05","2006T05017",11487.000000,"121",4.000000,11,"1"
"2006","T05","2006T05017",11488.000000,"126",8.000000,32,"1"
"2006","T05","2006T05017",11489.000000,"129",1.200000,1,"1"
"2006","T05","2006T05017",11490.000000,"219",0.800000,3,"1"
"2006","T05","2006T05017",11491.000000,"66502",0.020000,2,"1"
"2006","T05","2006T05017",11492.000000,"66570",0.030000,1,"1"
"2006","T05","2006T05017",11493.000000,"001",0.600000,,"1"
"2006","T05","2006T05017",11494.000000,"80000",1.700000,2,"1"
"2006","T05","2006T05017",11495.000000,"72500",0.100000,3,"1"
"2006","T05","2006T05017",11496.000000,"890",0.250000,4,"1"
"2006","T05","2006T05017",11497.000000,"69010",0.250000,5,"1"
"2006","T05","2006T05017",11498.000000,"68578",0.100000,1,"1"
"2006","T05","2006T05017",11499.000000,"42000",0.250000,7,"1"
"2006","T05","2006T05017",11500.000000,"74981",0.100000,1,"1"
"2006","T05","2006T05018",11501.000000,"200",6.000000,2,"1"
"2006","T05","2006T05018",11502.000000,"110",4.000000,1,"1"
"2005","T05","2005T05015",10904.000000,"702",34.000000,2,"1"
"2005","T05","2005T05015",10905.000000,"R405",12.000000,4,"1"
"2000","T05","2000T05023",8450.000000,"270",2.800000,8,"1"
"2000","T05","2000T05023",8451.000000,"691",9.979032,3,"1"
"2000","T05","2000T05023",8452.000000,"R405",2.721554,1,"1"
"2000","T05","2000T05023",8453.000000,"931",1.814369,10,"1"
"2000","T05","2000T05023",8454.000000,"850",0.200000,1,"1"
"2000","T05","2000T05023",8455.000000,"133",1.814369,1,"2"
"2006","T05","2006T05015",11449.000000,"66502",0.020000,5,"2"
"2006","T05","2006T05015",11450.000000,"42000",0.010000,5,"2"
"2006","T05","2006T05015",11451.000000,"66170",0.010000,2,"2"
"2006","T05","2006T05015",11452.000000,"002",4.800000,,"2"
"2006","T05","2006T05015",11453.000000,"893",0.100000,1,"2"
"2006","T05","2006T05015",11454.000000,"80000",2.600000,10,"2"
"2006","T05","2006T05015",11455.000000,"72500",0.580000,12,"2"
"2006","T05","2006T05015",11456.000000,"890",0.850000,22,"2"
"2006","T05","2006T05015",11457.000000,"69010",1.300000,29,"2"
"2006","T05","2006T05015",11458.000000,"68578",2.100000,48,"2"
"2005","T05","2005T05015",10931.000000,"80000",38.000000,64,"1"
"2005","T05","2005T05015",10932.000000,"69010",1.200000,26,"1"
"2005","T05","2005T05015",10933.000000,"68578",0.150000,4,"1"
"2005","T05","2005T05015",10934.000000,"192",0.820000,3,"1"
"2005","T05","2005T05015",10935.000000,"001",6.000000,,"1"
"2005","T05","2005T05016",10936.000000,"200",41.530000,25,"1"
"1998","T05","1998T05010",7574.000000,"691",5.443108,2,"1"
"1998","T05","1998T05010",7575.000000,"R400",9.979032,3,"1"
"2002","T05","2002T05004",9500.000000,"72752",0.150000,4,"2"
"2002","T05","2002T05004",9501.000000,"50001",0.010000,1,"2"
"2002","T05","2002T05004",9502.000000,"80000",0.920000,3,"2"
"2002","T05","2002T05004",9503.000000,"80910",0.370000,18,"2"
"2002","T05","2002T05004",9504.000000,"69010",1.090000,17,"2"
"2002","T05","2002T05004",9505.000000,"50160",0.060000,1,"2"
"2002","T05","2002T05004",9506.000000,"002",0.490000,,"2"
"2002","T05","2002T05005",9507.000000,"200",10.886216,1,"1"
"2002","T05","2002T05005",9508.000000,"110",86.182550,47,"1"
"2004","T05","2004T05008",10217.000000,"124",0.907184,2,"2"
"2004","T05","2004T05008",10218.000000,"122",4.535923,14,"2"
"2004","T05","2004T05008",10219.000000,"210",0.390000,2,"2"
"2004","T05","2004T05008",10220.000000,"511",0.700000,20,"2"
"2004","T05","2004T05008",10221.000000,"961",0.200000,37,"2"
"2004","T05","2004T05008",10222.000000,"962",0.030000,2,"2"
"2004","T05","2004T05008",10223.000000,"66502",0.005000,1,"2"
"2004","T05","2004T05008",10224.000000,"43000",0.010000,1,"2"
"2004","T05","2004T05008",10225.000000,"80000",0.907184,12,"2"
"2004","T05","2004T05008",10226.000000,"69010",0.907184,8,"2"
"2004","T05","2004T05008",10227.000000,"893",0.907184,5,"2"
"2004","T05","2004T05008",10228.000000,"002",0.453592,,"2"
"2004","T05","2004T05009",10229.000000,"200",62.595747,7,"1"
"2004","T05","2004T05009",10230.000000,"110",54.431084,27,"1"
"2004","T05","2004T05009",10231.000000,"270",5.443108,5,"1"
"2004","T05","2004T05009",10232.000000,"701",11.793401,1,"1"
"2004","T05","2004T05009",10233.000000,"702",14.700000,2,"1"
"2004","T05","2004T05009",10234.000000,"R435",56.245453,31,"1"
"2004","T05","2004T05009",10235.000000,"691",11.793401,5,"1"
"2004","T05","2004T05009",10236.000000,"931",1.500000,6,"1"
"2004","T05","2004T05009",10237.000000,"850",0.150000,2,"1"
"2004","T05","2004T05009",10238.000000,"133",1.814369,1,"2"
"2004","T05","2004T05009",10239.000000,"121",48.080791,48,"2"
"2004","T05","2004T05009",10240.000000,"124",1.300000,4,"2"
"2004","T05","2004T05009",10241.000000,"122",12.700586,30,"2"
"2004","T05","2004T05009",10242.000000,"160",0.480000,1,"2"
"2004","T05","2004T05009",10243.000000,"511",1.500000,37,"2"
"2004","T05","2004T05009",10244.000000,"961",0.260000,41,"2"
"2004","T05","2004T05009",10245.000000,"43000",2.721554,10,"2"
"2004","T05","2004T05009",10246.000000,"68510",0.030000,1,"2"
"2004","T05","2004T05009",10247.000000,"97000",0.005000,1,"2"
"2004","T05","2004T05009",10248.000000,"69010",0.180000,2,"2"
"2004","T05","2004T05009",10249.000000,"893",2.000000,9,"2"
"2004","T05","2004T05009",10250.000000,"002",0.907184,,"2"
"2004","T05","2004T05010",10251.000000,"200",32.658650,7,"1"
"2004","T05","2004T05010",10252.000000,"110",42.637682,20,"1"
"2004","T05","2004T05010",10253.000000,"270",0.250000,1,"1"
"2004","T05","2004T05010",10254.000000,"710",1.200000,2,"1"
"2004","T05","2004T05010",10255.000000,"151",2.721554,3,"1"
"2004","T05","2004T05010",10256.000000,"172",29.029911,21,"1"
"2004","T05","2004T05010",10257.000000,"158",1.350000,2,"1"
"2004","T05","2004T05010",10258.000000,"701",15.422140,1,"1"
"2004","T05","2004T05010",10259.000000,"R435",14.514955,12,"1"
"2004","T05","2004T05010",10260.000000,"153",1.100000,1,"1"
"2004","T05","2004T05002",10261.000000,"110",58.967008,31,"1"
"2004","T05","2004T05002",10262.000000,"270",0.300000,1,"1"
"2004","T05","2004T05002",10263.000000,"710",1.814369,1,"1"
"2004","T05","2004T05002",10264.000000,"151",0.400000,1,"1"
"2004","T05","2004T05002",10265.000000,"172",11.793401,11,"1"
"2004","T05","2004T05002",10266.000000,"158",1.800000,3,"1"
"2004","T05","2004T05002",10267.000000,"701",6.350293,1,"1"
"2004","T05","2004T05002",10268.000000,"R435",36.287389,29,"1"
"2004","T05","2004T05002",10269.000000,"691",17.236510,6,"1"
"2004","T05","2004T05002",10270.000000,"931",5.443108,15,"1"
"2004","T05","2004T05002",10271.000000,"121",36.287389,16,"2"
"2004","T05","2004T05002",10272.000000,"126",0.150000,1,"2"
"2004","T05","2004T05002",10273.000000,"124",2.950000,6,"2"
"2004","T05","2004T05002",10274.000000,"122",10.886216,34,"2"
"2004","T05","2004T05002",10275.000000,"125",1.300000,5,"2"
"2004","T05","2004T05002",10276.000000,"516",0.100000,2,"2"
"2004","T05","2004T05002",10277.000000,"961",0.020000,3,"2"
"2004","T05","2004T05002",10278.000000,"43000",1.250000,2,"2"
"2004","T05","2004T05002",10279.000000,"83020",0.290000,1,"2"
"2004","T05","2004T05002",10280.000000,"72500",0.280000,8,"2"
"2004","T05","2004T05002",10281.000000,"890",0.060000,2,"2"
"2004","T05","2004T05002",10282.000000,"80000",1.100000,7,"2"
"2004","T05","2004T05002",10283.000000,"69010",1.140000,14,"2"
"2004","T05","2004T05002",10284.000000,"74106",0.030000,2,"2"
"2004","T05","2004T05002",10285.000000,"893",8.164662,57,"2"
"2004","T05","2004T05017",11120.000000,"931",0.300000,4,"1"
"2004","T05","2004T05018",11121.000000,"931",9.071847,60,"1"
"2004","T05","2004T05019",11122.000000,"931",0.450000,4,"1"
"2004","T05","2004T05020",11123.000000,"931",13.607771,102,"1"
"2002","T05","2002T05013",11124.000000,"921",0.050000,1,"1"
"2002","T05","2002T05014",11125.000000,"931",0.200000,2,"1"
"2002","T05","2002T05017",11126.000000,"931",5.443108,72,"1"
"2004","T05","2004T05021",11127.000000,"931",0.550000,4,"1"
"2003","T05","2003T05005",11128.000000,"270",34.473020,66,"1"
"2003","T05","2003T05013",11129.000000,"42000",0.260000,9,"2"
"2003","T05","2003T05017",11130.000000,"870",9.979032,1,"1"
"2005","T05","2005T05003",11131.000000,"691",6.200000,3,"1"
"2005","T05","2005T05001",11132.000000,"83020",0.740000,1,"2"
"2005","T05","2005T05001",11133.000000,"110",8.000000,4,"1"
"2005","T05","2005T05001",11134.000000,"850",0.300000,2,"1"
"2005","T05","2005T05006",11135.000000,"125",0.110000,2,"2"
"2005","T05","2005T05010",11136.000000,"R405",2.000000,1,"1"
"2005","T05","2005T05011",11137.000000,"850",0.540000,6,"5"
"2005","T05","2005T05014",11138.000000,"511",0.220000,4,"2"
"2005","T05","2005T05014",11139.000000,"72500",0.440000,10,"2"
"1998","T05","1998T05005",7543.000000,"200",29.029911,4,"1"
"1998","T05","1998T05005",7544.000000,"691",8.164662,3,"1"
"1998","T05","1998T05005",7545.000000,"R400",30.844281,10,"1"
"1998","T05","1998T05005",7546.000000,"710",6.350293,7,"1"
"1998","T05","1998T05005",7547.000000,"931",0.453592,6,"1"
"1998","T05","1998T05005",7548.000000,"931",0.226796,1,"1"
"1998","T05","1998T05005",7549.000000,"80000",0.300000,1,"2"
"1998","T05","1998T05005",7550.000000,"122",0.100000,1,"2"
"1998","T05","1998T05005",7551.000000,"124",2.100000,4,"2"
"1998","T05","1998T05005",7552.000000,"121",5.443108,18,"2"
"1998","T05","1998T05005",7553.000000,"125",0.250000,2,"2"
"1998","T05","1998T05005",7554.000000,"893",1.700000,11,"2"
"1998","T05","1998T05005",7555.000000,"69010",0.250000,5,"2"
"1998","T05","1998T05005",7556.000000,"20720",0.180000,1,"2"
"1998","T05","1998T05005",7557.000000,"960",0.050000,4,"2"
"1998","T05","1998T05005",7558.000000,"001",0.210000,,"2"
"1998","T05","1998T05005",7559.000000,"74106",0.150000,2,"2"
"1998","T05","1998T05005",7560.000000,"890",0.100000,1,"2"
"1998","T05","1998T05006",7561.000000,"110",15.422140,11,"1"
"1998","T05","1998T05006",7562.000000,"200",54.431084,3,"1"
"1998","T05","1998T05006",7564.000000,"R400",19.958064,11,"1"
"1998","T05","1998T05006",7565.000000,"691",20.865249,7,"1"
"1998","T05","1998T05006",7566.000000,"710",1.814369,3,"1"
"1998","T05","1998T05006",7567.000000,"850",0.226796,1,"1"
"1998","T05","1998T05009",7568.000000,"125",0.200000,2,"2"
"1998","T05","1998T05009",7569.000000,"122",2.700000,7,"2"
"1998","T05","1998T05009",7570.000000,"128",3.500000,3,"2"
"1998","T05","1998T05009",7571.000000,"43000",1.000000,6,"2"
"1998","T05","1998T05006",,"931",0.060478,2,"1"
"1998","T05","1998T05009",7572.000000,"001",0.300000,,"2"
"1998","T05","1998T05010",7573.000000,"200",56.245453,12,"1"
"2002","T05","2002T05001",9426.000000,"702",22.679618,2,"1"
"2002","T05","2002T05001",9427.000000,"R405",7.257477,3,"1"
"2002","T05","2002T05001",9428.000000,"691",16.329325,4,"1"
"2002","T05","2002T05001",9429.000000,"931",0.907184,5,"1"
"2002","T05","2002T05001",9430.000000,"133",9.071847,5,"2"
"2002","T05","2002T05001",9431.000000,"121",9.071847,36,"2"
"2002","T05","2002T05001",9432.000000,"122",3.250000,15,"2"
"2002","T05","2002T05001",9433.000000,"123",0.520000,1,"2"
"2002","T05","2002T05001",9434.000000,"127",6.350293,11,"2"
"2002","T05","2002T05001",9435.000000,"160",19.050879,33,"2"
"2002","T05","2002T05001",9436.000000,"20720",0.030000,1,"2"
"2002","T05","2002T05001",9437.000000,"511",0.160000,3,"2"
"2002","T05","2002T05001",9438.000000,"963",0.001000,3,"2"
"2002","T05","2002T05001",9439.000000,"43000",1.250000,1,"2"
"2002","T05","2002T05001",9440.000000,"74065",0.180000,4,"2"
"2002","T05","2002T05001",9441.000000,"72500",1.250000,43,"2"
"2002","T05","2002T05001",9442.000000,"890",0.530000,14,"2"
"2002","T05","2002T05001",9443.000000,"42000",0.120000,4,"2"
"2002","T05","2002T05001",9444.000000,"80000",0.820000,1,"2"
"2002","T05","2002T05001",9445.000000,"69010",1.780000,46,"2"
"2002","T05","2002T05001",9446.000000,"68578",0.530000,14,"2"
"2002","T05","2002T05001",9447.000000,"002",1.814369,,"2"
"2002","T05","2002T05002",9448.000000,"200",41.730498,15,"1"
"2002","T05","2002T05002",9449.000000,"110",12.700586,6,"1"
"2002","T05","2002T05002",9450.000000,"270",47.173606,55,"1"
"2002","T05","2002T05002",9451.000000,"701",7.257477,1,"1"
"2002","T05","2002T05002",9452.000000,"702",4.535923,1,"1"
"2002","T05","2002T05002",9453.000000,"R405",9.979032,4,"1"
"2002","T05","2002T05002",9454.000000,"691",11.793401,1,"1"
"2002","T05","2002T05002",9455.000000,"931",0.520000,9,"1"
"2002","T05","2002T05002",9456.000000,"193",0.907184,1,"5"
"2002","T05","2002T05002",9457.000000,"133",2.721554,1,"2"
"2002","T05","2002T05002",9458.000000,"121",6.350293,18,"2"
